date,branch,department,total_beds,occupied_beds,total_icu_beds,occupied_icu_beds,staff_on_duty
2024-07-27,Branch C,Pediatrics,73,69,14,8,26
2024-07-27,Branch C,Emergency,83,65,16,15,37
2024-07-27,Branch C,General Medicine,89,72,17,14,23
2024-07-28,Branch A,Cardiology,99,75,19,12,14
2024-07-28,Branch A,Oncology,93,74,18,11,27
2024-07-28,Branch A,Orthopedics,49,42,9,5,11
2024-07-28,Branch A,Pediatrics,43,36,8,4,26
2024-07-28,Branch A,Emergency,66,58,13,10,28
2024-07-28,Branch A,General Medicine,98,87,19,12,24
2024-07-28,Branch B,Cardiology,88,62,17,12,17
2024-07-28,Branch B,Oncology,47,20,9,8,31
2024-07-28,Branch B,Orthopedics,113,67,22,18,38
2024-07-28,Branch B,Pediatrics,64,63,12,2,30
2024-07-28,Branch B,Emergency,104,66,20,18,36
2024-07-28,Branch B,General Medicine,61,45,12,4,12
2024-07-28,Branch C,Cardiology,105,85,21,19,25
2024-07-28,Branch C,Oncology,116,94,23,12,13
2024-07-28,Branch C,Orthopedics,98,76,19,15,22
2024-07-28,Branch C,Pediatrics,56,36,11,10,26
2024-07-28,Branch C,Emergency,66,42,13,13,21
2024-07-28,Branch C,General Medicine,110,73,22,21,37
2024-07-29,Branch A,Cardiology,84,58,16,10,38
2024-07-29,Branch A,Oncology,89,68,17,17,21
2024-07-29,Branch A,Orthopedics,65,49,13,8,13
2024-07-29,Branch A,Pediatrics,54,47,10,10,29
2024-07-29,Branch A,Emergency,98,90,19,13,16
2024-07-29,Branch A,General Medicine,106,67,21,19,28
2024-07-29,Branch B,Cardiology,75,42,15,14,10
2024-07-29,Branch B,Oncology,99,96,19,12,11
2024-07-29,Branch B,Orthopedics,102,60,20,14,29
2024-07-29,Branch B,Pediatrics,117,90,23,18,34
2024-07-29,Branch B,Emergency,43,32,8,8,13
2024-07-29,Branch B,General Medicine,49,49,9,9,15
2024-07-29,Branch C,Cardiology,93,69,18,18,13
2024-07-29,Branch C,Oncology,74,38,14,11,32
2024-07-29,Branch C,Orthopedics,68,25,13,10,30
2024-07-29,Branch C,Pediatrics,76,60,15,10,34
2024-07-29,Branch C,Emergency,93,73,18,14,27
2024-07-29,Branch C,General Medicine,62,62,12,10,10
2024-07-30,Branch A,Cardiology,66,43,13,7,15
2024-07-30,Branch A,Oncology,85,85,17,11,18
2024-07-30,Branch A,Orthopedics,59,51,11,9,25
2024-07-30,Branch A,Pediatrics,50,14,10,6,10
2024-07-30,Branch A,Emergency,54,48,10,7,18
2024-07-30,Branch A,General Medicine,57,24,11,7,17
2024-07-30,Branch B,Cardiology,86,82,17,16,34
2024-07-30,Branch B,Oncology,88,49,17,13,10
2024-07-30,Branch B,Orthopedics,52,48,10,7,10
2024-07-30,Branch B,Pediatrics,84,66,16,13,14
2024-07-30,Branch B,Emergency,100,69,20,16,35
2024-07-30,Branch B,General Medicine,53,38,10,4,14
2024-07-30,Branch C,Cardiology,86,69,17,11,35
2024-07-30,Branch C,Oncology,72,53,14,14,12
2024-07-30,Branch C,Orthopedics,73,46,14,9,30
2024-07-30,Branch C,Pediatrics,95,63,19,19,16
2024-07-30,Branch C,Emergency,107,79,21,14,21
2024-07-30,Branch C,General Medicine,102,78,20,15,29
2024-07-31,Branch A,Cardiology,84,51,16,7,15
2024-07-31,Branch A,Oncology,63,57,12,7,38
2024-07-31,Branch A,Orthopedics,72,60,14,8,11
2024-07-31,Branch A,Pediatrics,98,84,19,11,32
2024-07-31,Branch A,Emergency,103,75,20,16,14
2024-07-31,Branch A,General Medicine,71,57,14,11,25
2024-07-31,Branch B,Cardiology,89,51,17,13,12
2024-07-31,Branch B,Oncology,44,18,8,8,10
2024-07-31,Branch B,Orthopedics,50,21,10,5,35
2024-07-31,Branch B,Pediatrics,73,50,14,7,36
2024-07-31,Branch B,Emergency,47,36,9,7,15
2024-07-31,Branch B,General Medicine,47,28,9,4,31
2024-07-31,Branch C,Cardiology,79,72,15,12,27
2024-07-31,Branch C,Oncology,54,38,10,8,38
2024-07-31,Branch C,Orthopedics,118,92,23,23,35
2024-07-31,Branch C,Pediatrics,100,52,20,10,35
2024-07-31,Branch C,Emergency,65,52,13,8,33
2024-07-31,Branch C,General Medicine,117,74,23,22,11
2024-08-01,Branch A,Cardiology,42,30,8,8,37
2024-08-01,Branch A,Oncology,56,35,11,11,32
2024-08-01,Branch A,Orthopedics,74,62,14,14,13
2024-08-01,Branch A,Pediatrics,84,69,16,7,11
2024-08-01,Branch A,Emergency,103,91,20,15,31
2024-08-01,Branch A,General Medicine,76,66,15,12,23
2024-08-01,Branch B,Cardiology,62,51,12,8,29
2024-08-01,Branch B,Oncology,59,35,11,11,25
2024-08-01,Branch B,Orthopedics,66,56,13,13,35
2024-08-01,Branch B,Pediatrics,72,65,14,11,14
2024-08-01,Branch B,Emergency,59,49,11,1,23
2024-08-01,Branch B,General Medicine,94,60,18,15,10
2024-08-01,Branch C,Cardiology,46,28,9,9,18
2024-08-01,Branch C,Oncology,117,87,23,18,39
2024-08-01,Branch C,Orthopedics,58,35,11,7,15
2024-08-01,Branch C,Pediatrics,112,60,22,14,25
2024-08-01,Branch C,Emergency,45,34,9,5,26
2024-08-01,Branch C,General Medicine,40,27,8,8,15
2024-08-02,Branch A,Cardiology,93,64,18,14,34
2024-08-02,Branch A,Oncology,98,77,19,12,18
2024-08-02,Branch A,Orthopedics,69,49,13,11,30
2024-08-02,Branch A,Pediatrics,57,41,11,7,11
2024-08-02,Branch A,Emergency,60,52,12,8,10
2024-08-02,Branch A,General Medicine,118,92,23,18,23
2024-08-02,Branch B,Cardiology,42,25,8,6,37
2024-08-02,Branch B,Oncology,110,77,22,22,32
2024-08-02,Branch B,Orthopedics,55,20,11,10,35
2024-08-02,Branch B,Pediatrics,100,86,20,12,25
2024-08-02,Branch B,Emergency,76,52,15,10,19
2024-08-02,Branch B,General Medicine,64,49,12,4,31
2024-08-02,Branch C,Cardiology,89,57,17,8,39
2024-08-02,Branch C,Oncology,82,60,16,6,32
2024-08-02,Branch C,Orthopedics,119,103,23,14,10
2024-08-02,Branch C,Pediatrics,98,74,19,7,37
2024-08-02,Branch C,Emergency,108,75,21,17,36
2024-08-02,Branch C,General Medicine,74,69,14,11,39
2024-08-03,Branch A,Cardiology,97,67,19,18,16
2024-08-03,Branch A,Oncology,70,41,14,14,14
2024-08-03,Branch A,Orthopedics,116,91,23,17,10
2024-08-03,Branch A,Pediatrics,90,53,18,15,18
2024-08-03,Branch A,Emergency,110,95,22,18,37
2024-08-03,Branch A,General Medicine,77,62,15,11,10
2024-08-03,Branch B,Cardiology,109,70,21,17,22
2024-08-03,Branch B,Oncology,57,46,11,7,19
2024-08-03,Branch B,Orthopedics,117,81,23,23,25
2024-08-03,Branch B,Pediatrics,46,45,9,3,33
2024-08-03,Branch B,Emergency,47,47,9,4,18
2024-08-03,Branch B,General Medicine,88,59,17,14,22
2024-08-03,Branch C,Cardiology,63,45,12,12,32
2024-08-03,Branch C,Oncology,63,38,12,6,36
2024-08-03,Branch C,Orthopedics,40,21,8,4,21
2024-08-03,Branch C,Pediatrics,59,47,11,10,38
2024-08-03,Branch C,Emergency,90,63,18,13,37
2024-08-03,Branch C,General Medicine,86,49,17,9,21
2024-08-04,Branch A,Cardiology,108,78,21,18,14
2024-08-04,Branch A,Oncology,102,60,20,12,20
2024-08-04,Branch A,Orthopedics,64,58,12,10,16
2024-08-04,Branch A,Pediatrics,115,104,23,14,11
2024-08-04,Branch A,Emergency,79,62,15,10,36
2024-08-04,Branch A,General Medicine,68,46,13,12,33
2024-08-04,Branch B,Cardiology,103,86,20,18,11
2024-08-04,Branch B,Oncology,95,74,19,17,24
2024-08-04,Branch B,Orthopedics,118,95,23,16,18
2024-08-04,Branch B,Pediatrics,76,76,15,14,36
2024-08-04,Branch B,Emergency,79,58,15,12,16
2024-08-04,Branch B,General Medicine,76,47,15,9,23
2024-08-04,Branch C,Cardiology,112,76,22,16,10
2024-08-04,Branch C,Oncology,75,51,15,14,32
2024-08-04,Branch C,Orthopedics,57,40,11,11,27
2024-08-04,Branch C,Pediatrics,59,40,11,11,10
2024-08-04,Branch C,Emergency,103,83,20,20,14
2024-08-04,Branch C,General Medicine,109,80,21,11,35
2024-08-05,Branch A,Cardiology,98,71,19,16,31
2024-08-05,Branch A,Oncology,118,74,23,20,33
2024-08-05,Branch A,Orthopedics,116,76,23,18,26
2024-08-05,Branch A,Pediatrics,105,56,21,15,24
2024-08-05,Branch A,Emergency,65,35,13,10,30
2024-08-05,Branch A,General Medicine,74,48,14,14,13
2024-08-05,Branch B,Cardiology,92,54,18,18,35
2024-08-05,Branch B,Oncology,68,44,13,9,37
2024-08-05,Branch B,Orthopedics,104,79,20,20,20
2024-08-05,Branch B,Pediatrics,104,74,20,18,16
2024-08-05,Branch B,Emergency,118,99,23,15,14
2024-08-05,Branch B,General Medicine,80,60,16,16,18
2024-08-05,Branch C,Cardiology,94,71,18,15,22
2024-08-05,Branch C,Oncology,110,85,22,18,13
2024-08-05,Branch C,Orthopedics,79,55,15,12,30
2024-08-05,Branch C,Pediatrics,67,67,13,4,26
2024-08-05,Branch C,Emergency,90,49,18,16,22
2024-08-05,Branch C,General Medicine,98,80,19,13,27
2024-08-06,Branch A,Cardiology,82,56,16,9,36
2024-08-06,Branch A,Oncology,74,40,14,14,24
2024-08-06,Branch A,Orthopedics,86,82,17,15,19
2024-08-06,Branch A,Pediatrics,65,44,13,9,25
2024-08-06,Branch A,Emergency,44,44,8,6,13
2024-08-06,Branch A,General Medicine,99,72,19,14,29
2024-08-06,Branch B,Cardiology,83,48,16,13,20
2024-08-06,Branch B,Oncology,40,29,8,7,21
2024-08-06,Branch B,Orthopedics,111,78,22,19,33
2024-08-06,Branch B,Pediatrics,42,26,8,4,18
2024-08-06,Branch B,Emergency,75,61,15,9,13
2024-08-06,Branch B,General Medicine,63,60,12,11,18
2024-08-06,Branch C,Cardiology,84,58,16,16,16
2024-08-06,Branch C,Oncology,74,45,14,14,25
2024-08-06,Branch C,Orthopedics,89,61,17,14,22
2024-08-06,Branch C,Pediatrics,50,23,10,7,26
2024-08-06,Branch C,Emergency,94,82,18,18,10
2024-08-06,Branch C,General Medicine,54,35,10,7,33
2024-08-07,Branch A,Cardiology,74,56,14,12,17
2024-08-07,Branch A,Oncology,73,55,14,11,33
2024-08-07,Branch A,Orthopedics,100,59,20,17,25
2024-08-07,Branch A,Pediatrics,104,72,20,17,36
2024-08-07,Branch A,Emergency,70,60,14,9,25
2024-08-07,Branch A,General Medicine,95,68,19,15,11
2024-08-07,Branch B,Cardiology,87,64,17,10,11
2024-08-07,Branch B,Oncology,84,65,16,10,26
2024-08-07,Branch B,Orthopedics,115,83,23,17,13
2024-08-07,Branch B,Pediatrics,109,86,21,16,38
2024-08-07,Branch B,Emergency,62,61,12,10,18
2024-08-07,Branch B,General Medicine,40,38,8,8,25
2024-08-07,Branch C,Cardiology,78,56,15,10,19
2024-08-07,Branch C,Oncology,66,44,13,11,11
2024-08-07,Branch C,Orthopedics,50,37,10,3,19
2024-08-07,Branch C,Pediatrics,64,48,12,11,28
2024-08-07,Branch C,Emergency,81,66,16,8,32
2024-08-07,Branch C,General Medicine,57,37,11,10,19
2024-08-08,Branch A,Cardiology,47,28,9,4,10
2024-08-08,Branch A,Oncology,114,95,22,18,15
2024-08-08,Branch A,Orthopedics,96,68,19,13,32
2024-08-08,Branch A,Pediatrics,74,49,14,8,21
2024-08-08,Branch A,Emergency,63,49,12,12,12
2024-08-08,Branch A,General Medicine,73,44,14,10,12
2024-08-08,Branch B,Cardiology,62,46,12,12,14
2024-08-08,Branch B,Oncology,107,77,21,15,31
2024-08-08,Branch B,Orthopedics,93,65,18,14,11
2024-08-08,Branch B,Pediatrics,84,58,16,12,17
2024-08-08,Branch B,Emergency,109,71,21,17,21
2024-08-08,Branch B,General Medicine,79,72,15,12,30
2024-08-08,Branch C,Cardiology,90,71,18,15,35
2024-08-08,Branch C,Oncology,99,71,19,11,28
2024-08-08,Branch C,Orthopedics,49,21,9,6,31
2024-08-08,Branch C,Pediatrics,118,80,23,21,11
2024-08-08,Branch C,Emergency,60,39,12,8,15
2024-08-08,Branch C,General Medicine,47,43,9,9,35
2024-08-09,Branch A,Cardiology,90,73,18,12,22
2024-08-09,Branch A,Oncology,78,38,15,9,26
2024-08-09,Branch A,Orthopedics,64,48,12,9,25
2024-08-09,Branch A,Pediatrics,98,70,19,18,14
2024-08-09,Branch A,Emergency,104,78,20,17,16
2024-08-09,Branch A,General Medicine,108,84,21,11,37
2024-08-09,Branch B,Cardiology,118,86,23,21,22
2024-08-09,Branch B,Oncology,58,49,11,11,35
2024-08-09,Branch B,Orthopedics,103,72,20,15,36
2024-08-09,Branch B,Pediatrics,66,58,13,11,34
2024-08-09,Branch B,Emergency,84,64,16,15,13
2024-08-09,Branch B,General Medicine,74,42,14,9,29
2024-08-09,Branch C,Cardiology,85,78,17,13,38
2024-08-09,Branch C,Oncology,53,52,10,10,15
2024-08-09,Branch C,Orthopedics,92,71,18,11,13
2024-08-09,Branch C,Pediatrics,116,75,23,22,14
2024-08-09,Branch C,Emergency,72,43,14,14,27
2024-08-09,Branch C,General Medicine,100,63,20,11,10
2024-08-10,Branch A,Cardiology,84,51,16,15,21
2024-08-10,Branch A,Oncology,100,69,20,19,12
2024-08-10,Branch A,Orthopedics,86,59,17,14,33
2024-08-10,Branch A,Pediatrics,112,88,22,10,29
2024-08-10,Branch A,Emergency,91,54,18,13,13
2024-08-10,Branch A,General Medicine,60,44,12,11,10
2024-08-10,Branch B,Cardiology,99,67,19,18,32
2024-08-10,Branch B,Oncology,89,72,17,10,12
2024-08-10,Branch B,Orthopedics,81,63,16,10,35
2024-08-10,Branch B,Pediatrics,90,67,18,15,36
2024-08-10,Branch B,Emergency,43,30,8,8,37
2024-08-10,Branch B,General Medicine,83,73,16,15,19
2024-08-10,Branch C,Cardiology,94,84,18,11,26
2024-08-10,Branch C,Oncology,101,84,20,17,35
2024-08-10,Branch C,Orthopedics,112,72,22,15,20
2024-08-10,Branch C,Pediatrics,103,84,20,16,24
2024-08-10,Branch C,Emergency,99,67,19,13,30
2024-08-10,Branch C,General Medicine,43,36,8,8,26
2024-08-11,Branch A,Cardiology,48,39,9,5,31
2024-08-11,Branch A,Oncology,88,69,17,13,30
2024-08-11,Branch A,Orthopedics,92,67,18,16,34
2024-08-11,Branch A,Pediatrics,108,73,21,17,15
2024-08-11,Branch A,Emergency,58,49,11,11,38
2024-08-11,Branch A,General Medicine,64,36,12,9,29
2024-08-11,Branch B,Cardiology,118,88,23,19,17
2024-08-11,Branch B,Oncology,104,69,20,18,11
2024-08-11,Branch B,Orthopedics,103,87,20,13,39
2024-08-11,Branch B,Pediatrics,80,57,16,12,30
2024-08-11,Branch B,Emergency,41,41,8,5,20
2024-08-11,Branch B,General Medicine,41,36,8,5,18
2024-08-11,Branch C,Cardiology,61,59,12,5,22
2024-08-11,Branch C,Oncology,107,76,21,12,20
2024-08-11,Branch C,Orthopedics,91,59,18,17,12
2024-08-11,Branch C,Pediatrics,76,64,15,8,23
2024-08-11,Branch C,Emergency,80,80,16,10,27
2024-08-11,Branch C,General Medicine,118,90,23,21,29
2024-08-12,Branch A,Cardiology,59,32,11,10,36
2024-08-12,Branch A,Oncology,59,49,11,5,32
2024-08-12,Branch A,Orthopedics,110,70,22,20,37
2024-08-12,Branch A,Pediatrics,103,76,20,17,26
2024-08-12,Branch A,Emergency,49,49,9,7,17
2024-08-12,Branch A,General Medicine,56,11,11,11,35
2024-08-12,Branch B,Cardiology,57,52,11,11,34
2024-08-12,Branch B,Oncology,76,55,15,10,19
2024-08-12,Branch B,Orthopedics,97,63,19,15,23
2024-08-12,Branch B,Pediatrics,101,66,20,13,35
2024-08-12,Branch B,Emergency,43,43,8,4,23
2024-08-12,Branch B,General Medicine,78,55,15,10,27
2024-08-12,Branch C,Cardiology,44,11,8,8,29
2024-08-12,Branch C,Oncology,86,53,17,10,24
2024-08-12,Branch C,Orthopedics,60,60,12,8,32
2024-08-12,Branch C,Pediatrics,95,83,19,18,27
2024-08-12,Branch C,Emergency,77,62,15,10,11
2024-08-12,Branch C,General Medicine,84,84,16,11,13
2024-08-13,Branch A,Cardiology,87,66,17,8,16
2024-08-13,Branch A,Oncology,94,54,18,15,22
2024-08-13,Branch A,Orthopedics,57,20,11,11,14
2024-08-13,Branch A,Pediatrics,73,53,14,10,26
2024-08-13,Branch A,Emergency,62,49,12,11,24
2024-08-13,Branch A,General Medicine,119,59,23,17,19
2024-08-13,Branch B,Cardiology,62,34,12,7,22
2024-08-13,Branch B,Oncology,74,55,14,12,14
2024-08-13,Branch B,Orthopedics,109,54,21,17,17
2024-08-13,Branch B,Pediatrics,93,87,18,12,35
2024-08-13,Branch B,Emergency,57,45,11,10,37
2024-08-13,Branch B,General Medicine,93,79,18,12,15
2024-08-13,Branch C,Cardiology,41,41,8,8,12
2024-08-13,Branch C,Oncology,86,74,17,14,11
2024-08-13,Branch C,Orthopedics,58,37,11,10,15
2024-08-13,Branch C,Pediatrics,88,63,17,15,32
2024-08-13,Branch C,Emergency,54,46,10,10,23
2024-08-13,Branch C,General Medicine,59,58,11,11,12
2024-08-14,Branch A,Cardiology,95,52,19,10,14
2024-08-14,Branch A,Oncology,46,24,9,5,21
2024-08-14,Branch A,Orthopedics,106,85,21,13,33
2024-08-14,Branch A,Pediatrics,62,30,12,7,19
2024-08-14,Branch A,Emergency,83,62,16,12,30
2024-08-14,Branch A,General Medicine,103,65,20,16,20
2024-08-14,Branch B,Cardiology,74,57,14,10,25
2024-08-14,Branch B,Oncology,44,37,8,4,27
2024-08-14,Branch B,Orthopedics,52,33,10,7,28
2024-08-14,Branch B,Pediatrics,118,89,23,16,31
2024-08-14,Branch B,Emergency,84,47,16,14,24
2024-08-14,Branch B,General Medicine,94,84,18,10,30
2024-08-14,Branch C,Cardiology,108,83,21,15,30
2024-08-14,Branch C,Oncology,94,75,18,8,18
2024-08-14,Branch C,Orthopedics,62,54,12,9,31
2024-08-14,Branch C,Pediatrics,48,48,9,8,13
2024-08-14,Branch C,Emergency,87,63,17,16,32
2024-08-14,Branch C,General Medicine,74,67,14,14,19
2024-08-15,Branch A,Cardiology,107,85,21,15,10
2024-08-15,Branch A,Oncology,65,51,13,11,37
2024-08-15,Branch A,Orthopedics,60,47,12,11,26
2024-08-15,Branch A,Pediatrics,47,35,9,9,35
2024-08-15,Branch A,Emergency,41,28,8,8,30
2024-08-15,Branch A,General Medicine,74,51,14,11,16
2024-08-15,Branch B,Cardiology,75,75,15,9,22
2024-08-15,Branch B,Oncology,49,49,9,9,33
2024-08-15,Branch B,Orthopedics,75,40,15,15,16
2024-08-15,Branch B,Pediatrics,72,50,14,6,13
2024-08-15,Branch B,Emergency,71,45,14,14,26
2024-08-15,Branch B,General Medicine,49,35,9,9,19
2024-08-15,Branch C,Cardiology,100,82,20,12,17
2024-08-15,Branch C,Oncology,97,61,19,14,27
2024-08-15,Branch C,Orthopedics,100,79,20,18,32
2024-08-15,Branch C,Pediatrics,42,41,8,8,26
2024-08-15,Branch C,Emergency,71,35,14,14,18
2024-08-15,Branch C,General Medicine,55,35,11,7,20
2024-08-16,Branch A,Cardiology,49,49,9,7,21
2024-08-16,Branch A,Oncology,55,41,11,11,28
2024-08-16,Branch A,Orthopedics,63,41,12,12,12
2024-08-16,Branch A,Pediatrics,74,61,14,5,29
2024-08-16,Branch A,Emergency,90,70,18,14,14
2024-08-16,Branch A,General Medicine,90,88,18,17,24
2024-08-16,Branch B,Cardiology,115,76,23,16,34
2024-08-16,Branch B,Oncology,63,33,12,11,26
2024-08-16,Branch B,Orthopedics,70,70,14,12,13
2024-08-16,Branch B,Pediatrics,98,91,19,16,16
2024-08-16,Branch B,Emergency,98,66,19,19,34
2024-08-16,Branch B,General Medicine,117,73,23,22,26
2024-08-16,Branch C,Cardiology,70,49,14,13,34
2024-08-16,Branch C,Oncology,77,62,15,10,28
2024-08-16,Branch C,Orthopedics,62,62,12,11,20
2024-08-16,Branch C,Pediatrics,116,80,23,17,16
2024-08-16,Branch C,Emergency,54,36,10,8,29
2024-08-16,Branch C,General Medicine,87,80,17,16,26
2024-08-17,Branch A,Cardiology,110,79,22,15,12
2024-08-17,Branch A,Oncology,58,36,11,8,18
2024-08-17,Branch A,Orthopedics,84,78,16,12,26
2024-08-17,Branch A,Pediatrics,94,76,18,16,39
2024-08-17,Branch A,Emergency,47,36,9,2,36
2024-08-17,Branch A,General Medicine,44,44,8,2,39
2024-08-17,Branch B,Cardiology,43,38,8,8,37
2024-08-17,Branch B,Oncology,49,48,9,6,11
2024-08-17,Branch B,Orthopedics,73,64,14,11,18
2024-08-17,Branch B,Pediatrics,75,71,15,12,35
2024-08-17,Branch B,Emergency,98,86,19,12,27
2024-08-17,Branch B,General Medicine,51,41,10,6,26
2024-08-17,Branch C,Cardiology,111,90,22,16,28
2024-08-17,Branch C,Oncology,53,52,10,5,29
2024-08-17,Branch C,Orthopedics,90,68,18,12,27
2024-08-17,Branch C,Pediatrics,52,39,10,6,30
2024-08-17,Branch C,Emergency,66,40,13,11,26
2024-08-17,Branch C,General Medicine,83,60,16,10,11
2024-08-18,Branch A,Cardiology,78,63,15,11,27
2024-08-18,Branch A,Oncology,77,51,15,9,24
2024-08-18,Branch A,Orthopedics,81,38,16,8,39
2024-08-18,Branch A,Pediatrics,84,69,16,10,23
2024-08-18,Branch A,Emergency,90,75,18,16,12
2024-08-18,Branch A,General Medicine,94,65,18,13,32
2024-08-18,Branch B,Cardiology,109,89,21,20,32
2024-08-18,Branch B,Oncology,63,54,12,4,23
2024-08-18,Branch B,Orthopedics,83,72,16,14,23
2024-08-18,Branch B,Pediatrics,72,43,14,10,32
2024-08-18,Branch B,Emergency,99,70,19,13,39
2024-08-18,Branch B,General Medicine,80,50,16,12,24
2024-08-18,Branch C,Cardiology,96,67,19,18,34
2024-08-18,Branch C,Oncology,63,31,12,12,20
2024-08-18,Branch C,Orthopedics,103,85,20,11,23
2024-08-18,Branch C,Pediatrics,67,53,13,12,23
2024-08-18,Branch C,Emergency,58,39,11,9,29
2024-08-18,Branch C,General Medicine,77,52,15,5,36
2024-08-19,Branch A,Cardiology,57,41,11,9,14
2024-08-19,Branch A,Oncology,105,71,21,15,39
2024-08-19,Branch A,Orthopedics,73,59,14,8,17
2024-08-19,Branch A,Pediatrics,41,25,8,4,30
2024-08-19,Branch A,Emergency,61,46,12,11,24
2024-08-19,Branch A,General Medicine,109,85,21,16,17
2024-08-19,Branch B,Cardiology,71,62,14,10,10
2024-08-19,Branch B,Oncology,50,43,10,6,36
2024-08-19,Branch B,Orthopedics,69,55,13,5,27
2024-08-19,Branch B,Pediatrics,67,66,13,13,32
2024-08-19,Branch B,Emergency,43,24,8,7,36
2024-08-19,Branch B,General Medicine,79,63,15,15,17
2024-08-19,Branch C,Cardiology,111,101,22,14,11
2024-08-19,Branch C,Oncology,70,62,14,12,12
2024-08-19,Branch C,Orthopedics,91,82,18,16,15
2024-08-19,Branch C,Pediatrics,114,86,22,14,32
2024-08-19,Branch C,Emergency,109,82,21,17,12
2024-08-19,Branch C,General Medicine,95,83,19,17,30
2024-08-20,Branch A,Cardiology,64,27,12,11,30
2024-08-20,Branch A,Oncology,85,58,17,6,25
2024-08-20,Branch A,Orthopedics,102,82,20,19,37
2024-08-20,Branch A,Pediatrics,41,26,8,1,11
2024-08-20,Branch A,Emergency,113,97,22,18,33
2024-08-20,Branch A,General Medicine,114,84,22,17,14
2024-08-20,Branch B,Cardiology,79,65,15,8,10
2024-08-20,Branch B,Oncology,81,58,16,11,25
2024-08-20,Branch B,Orthopedics,75,54,15,10,38
2024-08-20,Branch B,Pediatrics,105,77,21,21,29
2024-08-20,Branch B,Emergency,93,76,18,12,35
2024-08-20,Branch B,General Medicine,99,70,19,11,36
2024-08-20,Branch C,Cardiology,41,28,8,6,20
2024-08-20,Branch C,Oncology,54,39,10,10,25
2024-08-20,Branch C,Orthopedics,99,66,19,14,25
2024-08-20,Branch C,Pediatrics,48,43,9,7,18
2024-08-20,Branch C,Emergency,73,48,14,12,23
2024-08-20,Branch C,General Medicine,72,32,14,6,12
2024-08-21,Branch A,Cardiology,54,38,10,4,32
2024-08-21,Branch A,Oncology,106,69,21,18,16
2024-08-21,Branch A,Orthopedics,86,28,17,11,20
2024-08-21,Branch A,Pediatrics,57,29,11,7,24
2024-08-21,Branch A,Emergency,80,80,16,13,10
2024-08-21,Branch A,General Medicine,87,60,17,11,10
2024-08-21,Branch B,Cardiology,68,36,13,13,31
2024-08-21,Branch B,Oncology,66,33,13,13,35
2024-08-21,Branch B,Orthopedics,78,61,15,13,10
2024-08-21,Branch B,Pediatrics,68,63,13,13,28
2024-08-21,Branch B,Emergency,116,73,23,15,35
2024-08-21,Branch B,General Medicine,102,77,20,17,27
2024-08-21,Branch C,Cardiology,41,40,8,8,28
2024-08-21,Branch C,Oncology,87,59,17,13,37
2024-08-21,Branch C,Orthopedics,53,28,10,10,39
2024-08-21,Branch C,Pediatrics,73,48,14,12,23
2024-08-21,Branch C,Emergency,71,43,14,10,16
2024-08-21,Branch C,General Medicine,108,86,21,13,26
2024-08-22,Branch A,Cardiology,41,40,8,5,14
2024-08-22,Branch A,Oncology,50,44,10,7,12
2024-08-22,Branch A,Orthopedics,118,99,23,16,32
2024-08-22,Branch A,Pediatrics,93,72,18,10,32
2024-08-22,Branch A,Emergency,68,51,13,13,39
2024-08-22,Branch A,General Medicine,40,19,8,5,39
2024-08-22,Branch B,Cardiology,94,78,18,13,38
2024-08-22,Branch B,Oncology,80,62,16,10,29
2024-08-22,Branch B,Orthopedics,46,14,9,9,19
2024-08-22,Branch B,Pediatrics,57,37,11,9,10
2024-08-22,Branch B,Emergency,96,69,19,16,19
2024-08-22,Branch B,General Medicine,65,50,13,6,11
2024-08-22,Branch C,Cardiology,69,54,13,7,26
2024-08-22,Branch C,Oncology,52,45,10,2,21
2024-08-22,Branch C,Orthopedics,49,37,9,9,37
2024-08-22,Branch C,Pediatrics,53,36,10,10,29
2024-08-22,Branch C,Emergency,109,77,21,11,39
2024-08-22,Branch C,General Medicine,70,42,14,6,21
